Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e),Total CO? Excluding Land-Use Change and Forestry (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),LUCF (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Lebanon,1995,16.9637,16.9594,14.6124,1.281582523,1.053110131,0.016616145,12.96412832,1.779000145,1.098529004,1.112035328,-0.00428,0.7,3.58,1.52,4.14,3.724128323,0
Lebanon,1996,17.7005,17.6963,15.2241,1.395965051,1.052003017,0.028503351,13.59944022,1.772567351,1.092281585,1.236246262,-0.00428,0.38,4.92,1.34,4.29,3.049440221,0
Lebanon,1997,19.28,19.2757,16.6784,1.51034758,1.050895903,0.040390557,15.43475212,1.388742557,1.086034166,1.360457197,-0.00428,0.38,5.87,1.56,4.13,3.874752119,0
Lebanon,1998,19.4093,19.405,16.6825,1.624730108,1.049788788,0.052277763,15.14006402,1.704741763,1.079786747,1.484668131,-0.00428,0.39,7.97,1.24,4.41,1.520064018,0
Lebanon,1999,20.024,20.0197,17.172,1.739112636,1.048681674,0.064164969,15.91537592,1.416180969,1.073539328,1.608879066,-0.00428,0.45,8.1,1.74,4.2,1.875375916,0
Lebanon,2000,18.4968,18.4925,15.5196,1.853495164,1.047574559,0.076052175,14.22068781,1.475700175,1.067291909,1.73309,-0.00428,0.45,7.2,1.4,3.96,1.660687814,0
Lebanon,2001,19.7483,19.7463,16.75,1.862751818,1.034923815,0.100656862,15.40167526,1.540608862,1.053686745,1.742313625,-0.00195,0.45,7.62,1.96,3.7,2.121675263,0
Lebanon,2002,19.7012,19.7002,16.6816,1.872008472,1.022273071,0.125261549,15.37266271,1.546893549,1.040081581,1.751537251,-0.00098,0.45,8.52,1.37,3.71,1.772662711,0
Lebanon,2003,20.1127,20.1127,17.0719,1.881265127,1.009622326,0.149866236,15.22365016,2.091786236,1.026476417,1.760760876,0,0.46,8.54,1.69,3.95,1.043650159,0
Lebanon,2004,20.523,20.524,17.4611,1.890521781,0.996971582,0.174470923,15.35463761,2.365542923,1.012871254,1.769984502,0.00098,0.46,7.47,1.98,3.96,1.944637607,0
Lebanon,2005,19.8568,19.8588,16.7737,1.899778435,0.984320837,0.19907561,14.59562506,2.49273961,0.99926609,1.779208127,0.00195,0.52,7.35,1.9,4,1.345625055,0
Lebanon,2006,18.4783,18.427,15.3171,1.920249368,0.99047734,0.250439245,13.75514422,1.917559245,1.005086421,1.800496068,-0.05133,0.39,8.2,0.84,3.85,0.865144219,0
Lebanon,2007,17.2167,17.1654,13.9776,1.940720302,0.996633842,0.301802881,12.11466338,2.269370881,1.010906752,1.821784009,-0.05133,0.47,7.99,0.64,3.03,0.454663383,0
Lebanon,2008,21.2649,21.2136,17.9478,1.961191235,1.002790344,0.353166516,15.93418255,2.470958516,1.016727083,1.84307195,-0.05133,0.6,9.55,1.08,4.4,0.904182547,0
Lebanon,2009,25.1754,25.124,21.7802,1.981662168,1.008946846,0.404530151,19.42370171,2.844754151,1.022547414,1.86435989,-0.05133,0.62,9.86,1.29,5.06,3.21370171,0
Lebanon,2010,24.3982,24.3469,20.9251,2.002133102,1.015103348,0.455893787,18.44322087,3.060997787,1.028367745,1.885647831,-0.05133,0.78,11.14,1.03,5,1.273220874,0
Lebanon,2011,22.0407,21.9894,18.49,2.00725933,1.023281707,0.520196849,18.58670889,,1.03580859,1.888023559,-0.05133,0.79,11.56,1.22,5.01,0.796708889,0
Lesotho,1990,1.8951,1.8586,0.1562,1.099005684,0.639930413,0,,,1.402697937,0.190061298,-0.03655,,,,,,0
Lesotho,1991,1.9068,1.8702,0.1562,1.111679489,0.638849289,0.0000396,,,1.39936607,0.193282055,-0.03654,,,,,,0
Lesotho,1992,1.9239,1.8874,0.1617,1.124353294,0.637768165,0.0000791,,,1.396034203,0.196502812,-0.03652,,,,,,0
Lesotho,1993,1.9355,1.899,0.1617,1.137027098,0.636687041,0.000118661,,,1.392702336,0.19972357,-0.0365,,,,,,0
Lesotho,1994,1.9649,1.9285,0.1795,1.149700903,0.635605918,0.000158214,,,1.38937047,0.202944327,-0.03648,,,,,,0
Lesotho,1995,1.9764,1.9399,0.1793,1.162374708,0.634524794,0.000197768,,,1.386038603,0.206165084,-0.03646,,,,,,0
Lesotho,1996,2.0728,2.0363,0.1797,1.212096167,0.68056668,0.000403952,,,1.483321666,0.207699427,-0.03645,,,,,,0
Lesotho,1997,2.1682,2.1318,0.1792,1.261817626,0.726608566,0.000610136,,,1.580604729,0.20923377,-0.03643,,,,,,0
Lesotho,1998,2.2671,2.2307,0.1821,1.311539085,0.772650452,0.00081632,,,1.677887792,0.210768114,-0.03636,,,,,,0
Lesotho,1999,2.363,2.3266,0.1821,1.361260544,0.818692339,0.001022504,,,1.775170856,0.212302457,-0.03641,,,,,,0
Lesotho,2000,2.4888,2.4524,0.2118,1.410982003,0.864734225,0.001228688,,,1.872453919,0.2138368,-0.0364,,,,,,0
Lesotho,2001,2.44,2.3964,0.2113,1.391268273,0.835876227,0.001599566,,,1.824424217,0.213966063,-0.04364,,,,,,0
Lesotho,2002,2.3918,2.3481,0.2113,1.371554544,0.80701823,0.001970444,,,1.776394515,0.214095325,-0.04371,,,,,,0
Lesotho,2003,2.3436,2.2998,0.2112,1.351840815,0.778160232,0.002341322,,,1.728364813,0.214224587,-0.04373,,,,,,0
Lesotho,2004,2.2959,2.2521,0.2118,1.332127085,0.749302234,0.002712199,,,1.680335111,0.21435385,-0.04387,,,,,,0
Lesotho,2005,2.2627,2.219,0.2268,1.312413356,0.720444237,0.003083077,,,1.632305409,0.214483112,-0.04374,,,,,,0
Lesotho,2006,2.3003,2.2637,0.2346,1.336616588,0.725547887,0.003501581,,,1.657676963,0.21442589,-0.03654,,,,,,0
Lesotho,2007,2.3338,2.2974,0.2384,1.36081982,0.730651537,0.003920085,,,1.683048516,0.214368668,-0.03638,,,,,,0
Lesotho,2008,2.3649,2.3284,0.2398,1.385023052,0.735755188,0.004338589,,,1.70842007,0.214311447,-0.0365,,,,,,0
Lesotho,2009,2.3895,2.3531,0.2346,1.409226284,0.740858838,0.004757093,,,1.733791624,0.214254225,-0.03639,,,,,,0
Lesotho,2010,2.7358,2.6993,0.5512,1.433429516,0.745962489,0.005175597,,,1.759163178,0.214197003,-0.0365,,,,,,0
Lesotho,2011,2.6611,2.6246,0.4456,1.453449883,0.756323723,0.005723289,,,1.786160106,0.214825215,-0.0365,,,,,,0
Liberia,1990,1.2556,16.2505,0.4836,0.609965892,0.161976946,0,,0.025648,0.350121042,0.421821796,14.99491,,,,,,0
Liberia,1991,1.0378,16.0327,0.2858,0.593147314,0.15853266,0.000287704,,0.000287704,0.337380781,0.414299192,14.99491,,,,,,0
Liberia,1992,1.0214,16.0163,0.2895,0.576328736,0.155088373,0.000575407,,0.004239407,0.32464052,0.406776589,14.99489,,,,,,0
Liberia,1993,1.0344,16.0293,0.3224,0.559510158,0.151644087,0.000863111,,0.004527111,0.311900259,0.399253985,14.99488,,,,,,0
Liberia,1994,1.0108,16.0057,0.3188,0.54269158,0.1481998,0.001150815,,0.001150815,0.299159999,0.391731382,14.99486,,,,,,0
Liberia,1995,1.0055,16.0003,0.3334,0.525873002,0.144755514,0.001438518,,0.005102518,0.286419738,0.384208778,14.99485,,,,,,0
Liberia,1996,1.0538,16.0486,0.3444,0.55288326,0.153582161,0.002918772,,0.010246772,0.305788537,0.400676884,14.99483,,,,,,0
Liberia,1997,1.1021,16.0969,0.3554,0.579893517,0.162408809,0.004399025,,0.008063025,0.325157335,0.41714499,14.99482,,,,,,0
Liberia,1998,1.1724,16.1672,0.3884,0.606903774,0.171235456,0.005879279,,0.009543279,0.344526134,0.433613097,14.9948,,,,,,0
Liberia,1999,1.228,16.2228,0.4067,0.633914032,0.180062104,0.007359533,,0.014687533,0.363894933,0.450081203,14.99479,,,,,,0
Liberia,2000,1.2947,16.2894,0.436,0.660924289,0.188888751,0.008839786,,0.045479786,0.383263731,0.466549309,14.99477,,,,,,0
Liberia,2001,1.3642,16.3591,0.502,0.667465668,0.183271386,0.011514532,,0.044490532,0.370557487,0.480179568,14.99488,,,,,,0
Liberia,2002,1.3678,16.3627,0.502,0.674007048,0.177654021,0.014189278,,0.039837278,0.357851242,0.493809826,14.99486,,,,,,0
Liberia,2003,1.4007,16.3956,0.5313,0.680548427,0.172036656,0.016864025,,0.027856025,0.345144997,0.507440085,14.99484,,,,,,0
Liberia,2004,1.4996,16.4944,0.6265,0.687089806,0.166419291,0.019538771,,0.078162771,0.332438753,0.521070344,14.99483,,,,,,0
Liberia,2005,1.6168,16.6116,0.7401,0.693631186,0.160801926,0.022213517,,0.095493517,0.319732508,0.534700603,14.99481,,,,,,0
Liberia,2006,1.6776,16.6725,0.7584,0.724721186,0.168518387,0.025911457,,0.102855457,0.33446541,0.558774163,14.99488,,,,,,0
Liberia,2007,1.6395,16.6344,0.6778,0.755811186,0.176234849,0.029609397,,0.106553397,0.349198311,0.582847724,14.99486,,,,,,0
Liberia,2008,1.5794,16.5742,0.5752,0.786901185,0.183951311,0.033307337,,0.080939337,0.363931213,0.606921284,14.99484,,,,,,0
Liberia,2009,1.5743,16.5691,0.5276,0.817991185,0.191667773,0.037005277,,0.073645277,0.378664115,0.630994844,14.99482,,,,,,0
Liberia,2010,1.8879,16.8827,0.7988,0.849081185,0.199384235,0.040703217,,0.073679217,0.393397016,0.655068404,14.99481,,,,,,0
Liberia,2011,1.7085,16.7033,0.588,0.872254013,0.202965123,0.045341286,,,0.399698332,0.675520804,14.99481,,,,,,0
Libya,1990,95.3801,95.3801,37.8189,56.43970542,1.094559787,0.026942729,91.11634925,1.371630729,2.095283105,0.796812847,0,0.88,16.33,3.6,6.12,1.33947944,63.72686981
Libya,1991,93.0205,93.0205,35.2987,56.60592074,1.088581981,0.027242874,88.93433793,1.207050874,2.067098401,0.821996392,0,0.91,15.87,3.97,6.17,1.45947944,61.46485849
Libya,1992,90.3421,90.3421,32.4598,56.77213607,1.082604174,0.027543018,86.28164661,1.174375018,2.038913698,0.847179938,0,0.93,15.27,4.37,6.26,1.51947944,58.86216717
Libya,1993,90.9691,90.9691,32.9263,56.9383514,1.076626368,0.027843162,86.91133529,1.174675162,2.010728994,0.872363483,0,1.02,15.7,3.97,7.36,1.63947944,58.24185585
Libya,1994,96.4,96.4,38.1967,57.10456673,1.070648561,0.028143306,91.60752397,1.922431306,1.982544291,0.897547028,0,1.15,18.2,4.35,8.75,1.82947944,58.47804453
Libya,1995,98.3255,98.3255,39.9616,57.27078205,1.064670755,0.02844345,93.80880265,1.62961145,1.954359588,0.922730573,0,1.19,18.82,4.95,9.41,1.96947944,58.65932321
Libya,1996,100.6889,100.6889,42.0448,57.55844081,1.047061869,0.038548771,96.03890862,1.808260771,1.904417198,0.947266865,0,2.04,19.55,4.96,10.41,2.110396304,59.00851231
Libya,1997,100.5389,100.5389,41.6147,57.84609957,1.029452983,0.048654091,96.39718459,1.305406091,1.854474809,0.971803157,0,1.97,19.27,5.57,9.99,2.191313168,59.37587142
Libya,1998,101.8008,101.8008,42.5964,58.13375833,1.011844097,0.058759411,97.44623056,1.553671411,1.804532419,0.996339448,0,2.06,20.34,5.41,9.84,2.222230032,59.63400053
Libya,1999,100.6161,100.6161,41.1316,58.42141709,0.99423521,0.068864732,96.27682653,1.563776732,1.75459003,1.02087574,0,2.02,18.31,5.77,10.84,2.393146896,58.96367964
Libya,2000,102.6711,102.6711,42.9064,58.70907585,0.976626324,0.078970052,98.3371625,1.573882052,1.704647641,1.045412031,0,2.35,20.21,5.88,11.02,2.42406376,58.80309874
Libya,2001,106.5837,106.5837,44.5708,60.91786594,0.986176332,0.10889559,102.1735624,1.60380759,1.722387543,1.07396228,0,1.67,20.79,5.98,11.37,2.49502888,61.53853357
Libya,2002,110.614,110.614,46.3528,63.12665602,0.995726339,0.138821129,105.9774024,1.783957129,1.740127445,1.102512528,0,1.58,22.16,5.98,11.59,2.555994,63.69140839
Libya,2003,113.4589,113.4589,46.9494,65.33544611,1.005276346,0.168746667,108.6571623,1.912810667,1.757867347,1.131062777,0,1.69,23.9,5.62,11.76,2.60695912,64.77020321
Libya,2004,116.9715,116.9715,48.2138,67.5442362,1.014826353,0.198672206,112.0422823,1.994032206,1.775607249,1.159613025,0,1.86,23.83,6.25,12.26,2.48792424,67.21435804
Libya,2005,122.5115,122.5115,51.5055,69.75302629,1.02437636,0.228597744,117.4987322,2.031285744,1.793347151,1.188163274,0,1.9,24.33,5.74,12.62,2.47888936,72.32984286
Libya,2006,126.449,126.449,53.4369,71.71794942,1.036488511,0.257672162,120.5202504,2.899416162,1.809363414,1.219984142,0,1.95,24.34,6.15,12.62,2.449560056,74.96069032
Libya,2007,127.1416,127.1416,52.1234,73.68287256,1.048600662,0.28674658,121.1935285,2.88085858,1.825379676,1.25180501,0,2.02,22.62,6.23,13.07,2.510230753,76.76329778
Libya,2008,131.6364,131.6364,54.6121,75.64779569,1.060712813,0.315820998,125.4512567,3.060156998,1.841395939,1.283625878,0,2,23.15,6.41,12.77,2.600901449,80.52035524
Libya,2009,140.3229,140.3229,61.2925,77.61271883,1.072824964,0.344895416,133.5662148,3.583871416,1.857412201,1.315446746,0,1.83,24.65,6.57,17.89,3.211572146,81.2446427
Libya,2010,145.7536,145.7536,64.7171,79.57764196,1.084937115,0.373969833,139.169143,3.363793833,1.873428464,1.347267614,0,1.85,25.19,5.25,21.89,3.272242842,83.56690016
Libya,2011,116.9964,116.9964,37.1992,78.28438503,1.104927829,0.407884944,113.3012775,,1.90666261,1.380532799,0,0.63,18.61,2.65,12.01,1.672721568,78.35855588
Lithuania,1990,47.332,47.332,34.0265,6.418945909,6.886542098,0.000048278,33.83185845,1.925425946,9.977051555,1.60771245,,0.7,13.67,7.15,5.47,7.392472564,0.149385885
Lithuania,1991,48.1525,48.1525,36.1396,5.904606311,6.100250286,0.008070362,35.96881505,1.80983474,8.830398126,1.553492467,,0.97,14.72,7.32,6.04,7.732999816,0.155815231
Lithuania,1992,31.2278,33.4491,20.5075,5.390266713,5.313958475,0.016092446,20.37577165,1.658984807,7.683744697,1.499272484,2.22129,1.11,8.62,3.64,3.99,3.963527069,0.162244577
Lithuania,1993,25.566,27.7701,16.1383,4.875927115,4.527666663,0.02411453,16.23272825,1.361140295,6.537091268,1.4450525,2.20406,0.61,7.36,2.27,3.05,3.384054322,0.168673923
Lithuania,1994,23.4115,25.5983,15.2764,4.361587517,3.741374852,0.032136614,15.44968484,1.180543783,5.390437839,1.390832517,2.18683,0.59,7.27,2.54,2.4,3.064581575,0.175103269
Lithuania,1995,21.3349,23.5045,14.4924,3.847247919,2.955083041,0.040158698,14.67664144,1.087883272,4.24378441,1.336612534,2.16959,0.56,6.42,2.51,2.93,2.635108827,0.181532615
Lithuania,1996,22.1209,24.2728,15.1081,3.764033319,3.187524577,0.061252072,15.27754572,1.313383054,4.206539818,1.343421373,2.15194,0.51,7.12,2.4,3.23,2.337479592,0.190066133
Lithuania,1997,21.8985,24.0338,14.7154,3.68081872,3.419966114,0.082345446,14.85845001,1.520562836,4.169295227,1.350230211,2.13524,0.28,6.68,2.33,3.64,2.009850356,0.19859965
Lithuania,1998,22.9055,25.0227,15.552,3.597604121,3.652407651,0.10343882,15.64935429,1.757054618,4.132050635,1.35703905,2.11719,0.25,7.55,2.34,3.82,1.73222112,0.207133168
Lithuania,1999,20.6472,22.7534,13.1234,3.514389521,3.884849188,0.124532194,13.30025857,1.8982824,4.094806044,1.363847889,2.10625,0.31,6.08,2.06,3.41,1.534591885,0.215666686
Lithuania,2000,19.1699,21.2528,11.4758,3.431174922,4.117290725,0.145625568,11.68116285,2.050502182,4.057561452,1.370656728,2.08293,0.36,5.11,2.01,3.04,1.296962649,0.224200203
Lithuania,2001,20.3005,22.8069,12.2738,3.479547286,4.358809597,0.188288099,12.51796363,2.232278658,4.182336497,1.367874197,2.50643,0.4,5.6,2.12,3.32,1.249496284,0.228467346
Lithuania,2002,20.7196,23.2561,12.3604,3.527919649,4.60032847,0.230950631,12.57476441,2.472679135,4.307111541,1.365091667,2.53645,0.42,5.41,2.16,3.45,1.322029918,0.232734489
Lithuania,2003,21.0585,23.6222,12.3668,3.576292013,4.841847343,0.273613162,12.59156518,2.672775611,4.431886586,1.362309137,2.56367,0.43,5.32,2.18,3.49,1.364563553,0.237001632
Lithuania,2004,22.068,24.6591,13.0437,3.624664377,5.083366215,0.316275694,13.19836596,2.953480088,4.55666163,1.359526607,2.59105,0.46,5.51,2.22,3.83,1.397097187,0.241268775
Lithuania,2005,23.2509,25.8775,13.894,3.673036741,5.324885088,0.358938225,14.02516674,3.197544565,4.681436675,1.356744076,2.62661,0.59,5.82,2.43,4.06,1.469630821,0.245535917
Lithuania,2006,23.1638,28.2858,14.1113,3.657120944,4.986517854,0.408895623,14.12422488,3.029160061,4.647404268,1.373025207,5.12203,0.6,5.34,2.61,4.33,1.604373139,0.239851745
Lithuania,2007,23.7178,28.8407,14.9696,3.641205148,4.648150619,0.45885302,14.95328303,2.761847558,4.613371862,1.389306337,5.1229,0.56,4.81,3.31,5.02,1.579115456,0.234167574
Lithuania,2008,23.2088,28.3393,14.7649,3.625289351,4.309783385,0.508810418,14.75234117,2.461559055,4.579339456,1.405587468,5.13046,0.51,5.02,2.99,4.99,1.523857773,0.228483402
Lithuania,2009,20.859,25.9959,12.7195,3.609373554,3.971416151,0.558767815,12.96139932,1.930438552,4.54530705,1.421868598,5.13684,0.51,5.01,2.11,4.12,1.49860009,0.22279923
Lithuania,2010,21.5693,26.7093,13.734,3.593457757,3.633048916,0.608725212,13.86045747,1.769382048,4.511274644,1.438149729,5.14007,0.59,5.53,2.19,4.28,1.643342408,0.217115058
Lithuania,2011,21.5192,26.6593,13.634,3.576648221,3.64363978,0.664924868,13.75168527,1.828759777,4.50470681,1.43409301,5.14007,0.61,4.65,3.03,4.21,1.649069698,0.212615574
Luxembourg,1990,11.6387,11.6387,10.6751,0.47709172,0.485942361,0.000551546,10.44686878,0.324919358,0.769255838,0.087645648,,0.39,1.59,4.87,2.6,1.370604492,0.016264291
Luxembourg,1991,12.1726,12.1726,11.2044,0.477839906,0.485600631,0.004769896,10.97184393,0.358112496,0.765684932,0.086985078,,0.4,1.71,4.48,3.12,1.644635999,0.017207928
Luxembourg,1992,11.8433,11.8433,10.8704,0.478588092,0.4852589,0.008988246,10.67681907,0.318025634,0.762114026,0.086324508,,0.39,1.61,4.06,3.41,1.578667506,0.018151565
Luxembourg,1993,12.1965,12.1965,11.2191,0.479336279,0.48491717,0.013206595,10.97179421,0.380530771,0.758543119,0.085663938,,0.39,1.63,4.33,3.44,1.552699014,0.019095201
Luxembourg,1994,11.3675,11.3675,10.3854,0.480084465,0.484575439,0.017424945,10.14676936,0.380747909,0.754972213,0.085003368,,0.49,1.29,3.85,3.49,1.496730521,0.020038838
Luxembourg,1995,9.3921,9.3921,8.4054,0.480832651,0.484233709,0.021643294,8.171744503,0.384629047,0.751401307,0.084342798,,0.56,0.84,2.5,3.32,1.490762028,0.020982475
Luxembourg,1996,9.4777,9.4777,8.4834,0.480120293,0.486755229,0.027391038,8.277602816,0.368041267,0.748667587,0.083378889,,0.61,0.69,2.48,3.41,1.675788912,0.021813905
Luxembourg,1997,9.0326,9.0326,8.0308,0.479407934,0.48927675,0.033138781,7.81346113,0.380765488,0.745933867,0.082414979,,0.74,0.43,2.09,3.62,1.650815795,0.022645335
Luxembourg,1998,8.4375,8.4375,7.4281,0.478695575,0.49179827,0.038886525,7.219319444,0.393489709,0.743200147,0.08145107,,0.84,0.17,1.49,3.79,1.745842678,0.023476766
Luxembourg,1999,8.797,8.797,7.7801,0.477983217,0.49431979,0.044634268,7.555177757,0.42086993,0.740466427,0.080487161,,0.98,0.19,1.37,4.21,1.760869561,0.024308196
Luxembourg,2000,9.3982,8.6576,8.3737,0.477270858,0.49684131,0.050382012,8.151036071,0.42993015,0.737732708,0.079523251,-0.74066,0.95,0.25,1.23,4.81,1.835896445,0.025139626
Luxembourg,2001,10.0084,10.0121,8.9827,0.474420008,0.495851207,0.05540986,8.780899819,0.423559169,0.726016072,0.077942016,0.00364,1.03,0.42,1.38,5.05,1.901918406,0.028981413
Luxembourg,2002,10.6696,10.6732,9.6427,0.471569159,0.494861105,0.060437708,9.450763567,0.428180188,0.714299436,0.07636078,0.00364,1.11,1.16,1.18,5.25,1.827940367,0.0328232
Luxembourg,2003,11.1435,11.1471,10.1154,0.468718309,0.493871002,0.065465556,9.950627315,0.425473206,0.7025828,0.074779545,0.00364,1.16,1.17,1.01,5.8,1.933962328,0.036664987
Luxembourg,2004,12.565,12.5686,11.5357,0.465867459,0.492880899,0.070493404,11.34049106,0.470398225,0.690866164,0.073198309,0.00364,1.26,1.38,1.21,6.78,1.929984289,0.040506775
Luxembourg,2005,12.7878,12.7915,11.7574,0.463016609,0.491890796,0.075521252,11.58035481,0.456699244,0.679149528,0.071617074,0.00364,1.28,1.35,1.18,7.14,1.86600625,0.044348562
Luxembourg,2006,12.6743,12.6779,11.6407,0.463084128,0.492216833,0.078284202,11.3958673,0.53292371,0.685151594,0.070314556,0.00364,1.2,1.42,1.26,6.83,1.840513943,0.04535336
Luxembourg,2007,12.1853,12.189,11.1486,0.463151647,0.49254287,0.081047153,10.80137979,0.623804177,0.691153661,0.069012038,0.00364,1.29,1.27,1.16,6.57,1.755021637,0.046358157
Luxembourg,2008,12.1122,12.1158,11.0723,0.463219166,0.492868908,0.083810104,10.72689229,0.630412643,0.697155728,0.067709521,0.00364,1.3,1.11,1.11,6.66,1.799529331,0.047362955
Luxembourg,2009,11.5314,11.535,10.4883,0.463286685,0.493194945,0.086573055,10.17240478,0.58938911,0.703157794,0.066407003,0.00364,1.24,1.24,0.97,6.13,1.784037025,0.048367753
Luxembourg,2010,12.1448,12.1485,11.0986,0.463354203,0.493520982,0.089336006,10.72791727,0.632637576,0.709159861,0.065104485,0.00364,1.28,1.29,1.05,6.49,1.848544718,0.049372551
Luxembourg,2011,11.4874,11.491,10.43,0.463935371,0.498283171,0.095175728,10.59869747,,0.713141771,0.065685727,0.00364,1.2,1.08,0.97,6.89,1.608792473,0.049905
"Macedonia, FYR",1990,12.1046,12.1046,8.9099,1.737591642,1.442699037,0.014392151,8.804191973,0.573913851,1.950206503,0.786292243,,0.02,5.53,1.6,0.76,0.76315,0.151041973
"Macedonia, FYR",1991,11.8142,11.8142,8.6379,1.741747009,1.414225395,0.020349971,8.554261784,0.544497877,1.930714481,0.78476699,,0.02,5.57,1.39,0.78,0.662717512,0.151544272
"Macedonia, FYR",1992,11.6344,10.8884,8.4765,1.745902375,1.385751754,0.026307791,8.514331595,0.42564613,1.911222459,0.783241737,-0.74604,0.02,5.57,1.34,0.78,0.672285024,0.152046571
"Macedonia, FYR",1993,11.8988,11.1563,8.7592,1.750057741,1.357278113,0.032265612,8.814401406,0.41090514,1.891730436,0.781716483,-0.74241,0.05,5.8,1.1,1.44,0.321852536,0.15254887
"Macedonia, FYR",1994,11.5931,10.8543,8.4718,1.754213108,1.328804472,0.038223432,8.544471217,0.39616415,1.872238414,0.78019123,-0.73878,0.06,5.82,0.88,0.93,0.761420048,0.153051169
"Macedonia, FYR",1995,11.543,10.8079,8.4401,1.758368474,1.30033083,0.044181252,8.504541028,0.40707116,1.852746391,0.778665977,-0.73515,0.09,5.96,0.86,0.87,0.66098756,0.153553468
"Macedonia, FYR",1996,13.0426,12.3111,9.9655,1.755059679,1.242441962,0.079622698,10.04858053,0.423059981,1.77919282,0.79177901,-0.73151,0.08,6.47,1.15,1.66,0.60952231,0.159058218
"Macedonia, FYR",1997,11.9605,11.2326,8.9092,1.751750884,1.184553094,0.115064143,9.002620028,0.457368801,1.705639249,0.804892044,-0.72788,0.09,5.96,0.91,1.47,0.49805706,0.164562968
"Macedonia, FYR",1998,12.7664,12.0422,9.7408,1.748442089,1.126664226,0.150505589,9.836659527,0.469693621,1.632085677,0.818005077,-0.72425,0.05,6.83,1.22,1.01,0.60659181,0.170067717
"Macedonia, FYR",1999,12.01,11.2894,9.0101,1.745133293,1.068775357,0.185947034,9.090699027,0.529650442,1.558532106,0.83111811,-0.72062,0.11,6.15,0.87,1.08,0.81512656,0.175572467
"Macedonia, FYR",2000,11.6772,10.9602,8.7031,1.741824498,1.010886489,0.22138848,8.754738527,0.593271262,1.484978534,0.844231144,-0.71697,0.09,6.02,1.04,0.98,0.53366131,0.181077217
